species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
COD,FRE_FIL,TOTAL,EUR,EU,DE	22727.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,EUR,TOTAL,DE	22727.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,EUR_T,DE,DE	10330.4673 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,EUR_T,EU,DE	10330.4673 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,EUR_T,TOTAL,DE	10330.4673 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,TPW,DE,DE	2.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,TPW,EU,DE	2.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,TOTAL,TPW,TOTAL,DE	2.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,EUR,DE,DE	5643.396 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,EUR,EU,DE	5643.396 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,EUR,TOTAL,DE	5643.396 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,EUR_T,DE,DE	9405.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,EUR_T,EU,DE	9405.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,EUR_T,TOTAL,DE	9405.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,TPW,DE,DE	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,TPW,EU,DE	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_FIL,UNK,TPW,TOTAL,DE	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,EUR,DE,DE	188.06 	1665.62 	1015.06 	0 	0 	3085.412 	: 	: 	: 	0 	429.2 	91.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,EUR,EU,DE	188.06 	1665.62 	1015.06 	0 	0 	3085.412 	: 	: 	: 	0 	429.2 	91.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,EUR,TOTAL,DE	188.06 	1665.62 	1015.06 	0 	0 	3085.412 	: 	: 	: 	0 	429.2 	91.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,EUR_T,DE,DE	1880.6 	2465.7587 	2030.12 	0 	0 	7713.53 	0 	0 	: 	0 	4292 	918.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,EUR_T,EU,DE	1880.6 	2465.7587 	2030.12 	: 	: 	7713.53 	: 	: 	: 	: 	4292 	918.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,EUR_T,TOTAL,DE	1880.6 	2465.7587 	2030.12 	: 	: 	7713.53 	: 	: 	: 	: 	4292 	918.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,TPW,DE,DE	0.1 	0.6755 	0.5 	0 	0 	0.4 	: 	: 	: 	0 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,TPW,EU,DE	0.1 	0.6755 	0.5 	0 	0 	0.4 	: 	: 	: 	0 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,HCN,TPW,TOTAL,DE	0.1 	0.6755 	0.5 	0 	0 	0.4 	: 	: 	: 	0 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,EUR,DE,DE	1060.64 	1665.62 	1015.06 	0 	0 	3085.412 	: 	: 	: 	0 	429.2 	91.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,EUR,EU,DE	1060.64 	1665.62 	1015.06 	0 	0 	3085.412 	: 	: 	: 	0 	429.2 	91.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,EUR,TOTAL,DE	1060.64 	1665.62 	1015.06 	0 	0 	3085.412 	: 	: 	: 	0 	429.2 	91.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,EUR_T,DE,DE	1515.2 	2465.7587 	2030.12 	: 	: 	7713.53 	: 	: 	: 	: 	4292 	918.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,EUR_T,EU,DE	1515.2 	2465.7587 	2030.12 	: 	: 	7713.53 	: 	: 	: 	: 	4292 	918.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,EUR_T,TOTAL,DE	1515.2 	2465.7587 	2030.12 	: 	: 	7713.53 	: 	: 	: 	: 	4292 	918.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,TPW,DE,DE	0.7 	0.6755 	0.5 	0 	0 	0.4 	: 	: 	: 	0 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,TPW,EU,DE	0.7 	0.6755 	0.5 	0 	0 	0.4 	: 	: 	: 	0 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,TOTAL,TPW,TOTAL,DE	0.7 	0.6755 	0.5 	0 	0 	0.4 	: 	: 	: 	0 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,EUR,DE,DE	872.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,EUR,EU,DE	872.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,EUR,TOTAL,DE	872.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,EUR_T,DE,DE	1454.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,EUR_T,EU,DE	1454.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,EUR_T,TOTAL,DE	1454.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,TPW,DE,DE	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,TPW,EU,DE	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUH,UNK,TPW,TOTAL,DE	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,EUR,DE,DE	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,EUR,EU,DE	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,EUR,TOTAL,DE	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,EUR_T,DE,DE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,TPW,DE,DE	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,TPW,EU,DE	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,ANF,TPW,TOTAL,DE	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR,DE,DE	2113572.258 	3850531.7375 	4166484.39 	4832177.55 	4299572.08 	3965933.065 	6110140.201 	6397764.594 	6062104.35 	5421624.062 	9283303.7 	12321022.686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR,DK,DE	: 	: 	: 	: 	517.14 	: 	: 	: 	28451.115 	26125.532 	38165.512 	16648.665 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR,EU,DE	2113572.258 	3850531.7375 	4166484.39 	4832177.55 	4300089.22 	3965933.065 	6110140.201 	6397764.594 	6090555.465 	5447749.594 	9321469.212 	12344451.543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR,TOTAL,DE	2113572.258 	3850531.7375 	4166484.39 	4832177.55 	4300089.22 	3965933.065 	6110140.201 	6397764.594 	6090555.465 	5447749.594 	9321469.212 	12344451.543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR,UK,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6780.192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR_T,DE,DE	2021.01 	2659.569 	1582.65 	1454.38 	1476.4 	1618.55 	1423.91 	1448.31 	1341.5 	1181.98 	1739 	1843.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR_T,DK,DE	: 	: 	: 	: 	1723.8 	: 	: 	: 	1724.31 	1789.42 	2285.36 	1447.71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR_T,EU,DE	2021.01 	2659.569 	1582.65 	1454.38 	1476.4255 	1618.55 	1423.91 	1448.31 	1342.8927 	1183.9073 	1740.7039 	1843.3909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR_T,TOTAL,DE	2021.01 	2659.569 	1582.65 	1454.38 	1476.4255 	1618.55 	1423.91 	1448.31 	1342.8927 	1183.9073 	1740.7039 	1843.3909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,EUR_T,UK,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2118.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,TPW,DE,DE	1045.8 	1447.8029 	2632.6 	3322.5 	2912.2 	2450.3 	4291.1 	4417.4 	4518.9 	4586.9 	5338.3 	6681.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,TPW,DK,DE	: 	: 	: 	: 	0.3 	: 	: 	: 	16.5 	14.6 	16.7 	11.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,TPW,EU,DE	1045.8 	1447.8029 	2632.6 	3322.5 	2912.5 	2450.3 	4291.1 	4417.4 	4535.4 	4601.5 	5355 	6696.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,TPW,TOTAL,DE	1045.8 	1447.8029 	2632.6 	3322.5 	2912.5 	2450.3 	4291.1 	4417.4 	4535.4 	4601.5 	5355 	6696.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,HCN,TPW,UK,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,EUR,DE,DE	: 	: 	1.998 	5.642 	0.81 	: 	: 	30 	: 	: 	29.565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,EUR,EU,DE	: 	: 	1.998 	5.642 	0.81 	: 	: 	30 	: 	: 	29.565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,EUR,TOTAL,DE	: 	: 	1.998 	5.642 	0.81 	: 	: 	30 	: 	: 	29.565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,EUR_T,DE,DE	: 	: 	3.33 	4.03 	4.05 	: 	0 	300 	: 	: 	10.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,EUR_T,EU,DE	: 	: 	3.33 	4.03 	4.05 	: 	: 	300 	: 	: 	10.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,EUR_T,TOTAL,DE	: 	: 	3.33 	4.03 	4.05 	: 	: 	300 	: 	: 	10.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,TPW,DE,DE	: 	: 	0.6 	1.4 	0.2 	: 	: 	0.1 	: 	: 	2.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,TPW,EU,DE	: 	: 	0.6 	1.4 	0.2 	: 	: 	0.1 	: 	: 	2.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,IND,TPW,TOTAL,DE	: 	: 	0.6 	1.4 	0.2 	: 	: 	0.1 	: 	: 	2.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR,DE,DE	2289778.827 	3850531.7375 	4166486.388 	4832183.192 	4299572.89 	3965933.065 	6110140.201 	6397794.594 	6062104.35 	5421624.062 	9283333.265 	12321022.686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR,DK,DE	: 	: 	: 	: 	517.14 	: 	: 	: 	28451.115 	26125.532 	38165.512 	16648.665 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR,EU,DE	2289778.827 	3850531.7375 	4166486.388 	4832183.192 	4300090.03 	3965933.065 	6110140.201 	6397794.594 	6090555.465 	5447749.594 	9321498.777 	12344451.543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR,TOTAL,DE	2289778.827 	3850531.7375 	4166486.388 	4832183.192 	4300090.03 	3965933.065 	6110140.201 	6397794.594 	6090555.465 	5447749.594 	9321498.777 	12344451.543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR,UK,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6780.192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR_T,DE,DE	1764.4901 	2659.569 	1582.2901 	1453.7691 	1476.2989 	1618.55 	1423.91 	1448.284 	1341.5 	1181.98 	1738.1264 	1843.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR_T,DK,DE	: 	: 	: 	: 	1723.8 	: 	: 	: 	1724.31 	1789.42 	2285.36 	1447.71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR_T,EU,DE	1764.4901 	2659.569 	1582.2901 	1453.7691 	1476.3244 	1618.55 	1423.91 	1448.284 	1342.8927 	1183.9073 	1739.8322 	1843.3909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR_T,TOTAL,DE	1764.4901 	2659.569 	1582.2901 	1453.7691 	1476.3244 	1618.55 	1423.91 	1448.284 	1342.8927 	1183.9073 	1739.8322 	1843.3909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,EUR_T,UK,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2118.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,TPW,DE,DE	1297.7 	1447.8029 	2633.2 	3323.9 	2912.4 	2450.3 	4291.1 	4417.5 	4518.9 	4586.9 	5341 	6681.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,TPW,DK,DE	: 	: 	: 	: 	0.3 	: 	: 	: 	16.5 	14.6 	16.7 	11.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,TPW,EU,DE	1297.7 	1447.8029 	2633.2 	3323.9 	2912.7 	2450.3 	4291.1 	4417.5 	4535.4 	4601.5 	5357.7 	6696.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,TPW,TOTAL,DE	1297.7 	1447.8029 	2633.2 	3323.9 	2912.7 	2450.3 	4291.1 	4417.5 	4535.4 	4601.5 	5357.7 	6696.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,TOTAL,TPW,UK,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,EUR,DE,DE	176206.569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,EUR,EU,DE	176206.569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,EUR,TOTAL,DE	176206.569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,EUR_T,DE,DE	699.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,EUR_T,EU,DE	699.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,EUR_T,TOTAL,DE	699.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,TPW,DE,DE	251.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,TPW,EU,DE	251.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_GUT,UNK,TPW,TOTAL,DE	251.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,EUR,DE,DE	33.246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,EUR,EU,DE	33.246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,EUR,TOTAL,DE	33.246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,EUR_T,DE,DE	18.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,EUR_T,EU,DE	18.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,EUR_T,TOTAL,DE	18.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,TPW,DE,DE	1.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,TPW,EU,DE	1.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,ANF,TPW,TOTAL,DE	1.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,EUR,DE,DE	1111.747 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,EUR,EU,DE	1111.747 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,EUR,TOTAL,DE	1111.747 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,EUR_T,DE,DE	83.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,EUR_T,EU,DE	83.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,EUR_T,TOTAL,DE	83.59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,TPW,DE,DE	13.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
COD,FRE_NSP,HCN,TPW,EU,DE	13.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
