species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F08,FRE,TOTAL,TPW,EU,BG	8545.9366 	8506.8412 e	8562.3396 	8746.3 	8565 	9533.802 	8150.1 	8954.4 	9673.9 	7393.2 	7651.9 	7831.2 	4388.4 	3408 
F08,FRE,TOTAL,TPW,TOTAL,BG	8545.9366 	8506.8412 e	8562.3396 	8746.3 	8565 	9533.802 	8150.1 	8954.4 	9673.9 	7393.2 	7651.9 	7831.2 	4388.4 	3408 
F08,FRE_GUH,HCN,EUR,BG,BG	: 	: 	: 	: 	: 	2784.027 	3681.3581 	28960.0164 	32535.0236 	3643.0106 	5208.0989 	5848.2462 	: 	: 
F08,FRE_GUH,HCN,EUR,EU,BG	: 	: 	: 	: 	: 	2784.027 	3681.3581 	28960.0164 	32535.0236 	3643.0106 	5208.0989 	5848.2462 	: 	: 
F08,FRE_GUH,HCN,EUR,TOTAL,BG	: 	: 	: 	: 	: 	2784.027 	3681.3581 	28960.0164 	32535.0236 	3643.0106 	5208.0989 	5848.2462 	: 	: 
F08,FRE_GUH,HCN,EUR_T,BG,BG	: 	: 	: 	: 	: 	2300.8488 	2300.8488 	2413.3347 	1983.8429 	1917.374 	2367.3177 	3078.0243 	: 	: 
F08,FRE_GUH,HCN,EUR_T,EU,BG	: 	: 	: 	: 	: 	2300.8488 	2300.8488 	2413.3347 	1983.8429 	1917.374 	2367.3177 	3078.0243 	: 	: 
F08,FRE_GUH,HCN,EUR_T,TOTAL,BG	: 	: 	: 	: 	: 	2300.8488 	2300.8488 	2413.3347 	1983.8429 	1917.374 	2367.3177 	3078.0243 	: 	: 
F08,FRE_GUH,HCN,TPW,BG,BG	: 	: 	: 	: 	: 	1.21 	1.6 	12 	16.4 	1.9 	2.2 	1.9 	: 	: 
F08,FRE_GUH,HCN,TPW,EU,BG	: 	: 	: 	: 	: 	1.21 	1.6 	12 	16.4 	1.9 	2.2 	1.9 	: 	: 
F08,FRE_GUH,HCN,TPW,TOTAL,BG	: 	: 	: 	: 	: 	1.21 	1.6 	12 	16.4 	1.9 	2.2 	1.9 	: 	: 
F08,FRE_GUH,TOTAL,EUR,BG,BG	: 	: 	: 	: 	: 	2784.027 	3681.3581 	28960.0164 	32535.0236 	3643.0106 	5208.0989 	5848.2462 	: 	: 
F08,FRE_GUH,TOTAL,EUR,EU,BG	: 	: 	: 	: 	: 	2784.027 	3681.3581 	28960.0164 	32535.0236 	3643.0106 	5208.0989 	5848.2462 	: 	: 
F08,FRE_GUH,TOTAL,EUR,TOTAL,BG	: 	: 	: 	: 	: 	2784.027 	3681.3581 	28960.0164 	32535.0236 	3643.0106 	5208.0989 	5848.2462 	: 	: 
F08,FRE_GUH,TOTAL,EUR_T,BG,BG	: 	: 	: 	: 	: 	2300.8488 	2300.8488 	2413.3347 	1983.8429 	1917.374 	2367.3177 	3078.0243 	: 	: 
F08,FRE_GUH,TOTAL,EUR_T,EU,BG	: 	: 	: 	: 	: 	2300.8488 	2300.8488 	2413.3347 	1983.8429 	1917.374 	2367.3177 	3078.0243 	: 	: 
F08,FRE_GUH,TOTAL,EUR_T,TOTAL,BG	: 	: 	: 	: 	: 	2300.8488 	2300.8488 	2413.3347 	1983.8429 	1917.374 	2367.3177 	3078.0243 	: 	: 
F08,FRE_GUH,TOTAL,TPW,BG,BG	: 	: 	: 	: 	: 	1.21 	1.6 	12 	16.4 	1.9 	2.2 	1.9 	: 	: 
F08,FRE_GUH,TOTAL,TPW,EU,BG	: 	: 	: 	: 	: 	1.21 	1.6 	12 	16.4 	1.9 	2.2 	1.9 	: 	: 
F08,FRE_GUH,TOTAL,TPW,TOTAL,BG	: 	: 	: 	: 	: 	1.21 	1.6 	12 	16.4 	1.9 	2.2 	1.9 	: 	: 
F08,FRE_GUT,HCN,EUR,BG,BG	1205.6448 	953.3695 e	537.2226 	2486.9618 	102.2599 	: 	920.3395 	0 	3067.7983 	204.5199 	3067.7983 	1124.8594 	: 	: 
F08,FRE_GUT,HCN,EUR,EU,BG	1205.6448 	953.3695 e	537.2226 	2486.9618 	102.2599 	: 	920.3395 	0 	3067.7983 	204.5199 	3067.7983 	1124.8594 	: 	: 
F08,FRE_GUT,HCN,EUR,TOTAL,BG	1205.6448 	953.3695 e	537.2226 	2486.9618 	102.2599 	: 	920.3395 	0 	3067.7983 	204.5199 	3067.7983 	1124.8594 	: 	: 
F08,FRE_GUT,HCN,EUR_T,BG,BG	1679.171 	658.0181 e	1094.1398 	606.576 	1022.5994 	: 	1022.5994 	0 	3067.7983 	1022.5994 	3067.7983 	937.3829 	: 	: 
F08,FRE_GUT,HCN,EUR_T,EU,BG	1679.171 	658.0181 e	1094.1398 	606.576 	1022.5994 	: 	1022.5994 	0 	3067.7983 	1022.5994 	3067.7983 	937.3829 	: 	: 
F08,FRE_GUT,HCN,EUR_T,TOTAL,BG	1679.171 	658.0181 e	1094.1398 	606.576 	1022.5994 	: 	1022.5994 	0 	3067.7983 	1022.5994 	3067.7983 	937.3829 	: 	: 
F08,FRE_GUT,HCN,TPW,BG,BG	0.718 	1.4489 e	0.491 	4.1 	0.1 	: 	0.9 	0.7 	1 	0.2 	1 	1.2 	: 	: 
F08,FRE_GUT,HCN,TPW,EU,BG	0.718 	1.4489 e	0.491 	4.1 	0.1 	: 	0.9 	0.7 	1 	0.2 	1 	1.2 	: 	: 
F08,FRE_GUT,HCN,TPW,TOTAL,BG	0.718 	1.4489 e	0.491 	4.1 	0.1 	: 	0.9 	0.7 	1 	0.2 	1 	1.2 	: 	: 
F08,FRE_GUT,TOTAL,EUR,BG,BG	1205.6448 	953.3695 e	537.2226 	2486.9618 	102.2599 	: 	920.3395 	0 	3067.7983 	204.5199 	3067.7983 	1124.8594 	: 	: 
F08,FRE_GUT,TOTAL,EUR,EU,BG	1205.6448 	953.3695 e	537.2226 	2486.9618 	102.2599 	: 	920.3395 	0 	3067.7983 	204.5199 	3067.7983 	1124.8594 	: 	: 
F08,FRE_GUT,TOTAL,EUR,TOTAL,BG	1205.6448 	953.3695 e	537.2226 	2486.9618 	102.2599 	: 	920.3395 	0 	3067.7983 	204.5199 	3067.7983 	1124.8594 	: 	: 
F08,FRE_GUT,TOTAL,EUR_T,BG,BG	1679.171 	658.0181 e	1094.1398 	606.576 	1022.5994 	: 	1022.5994 	0 	3067.7983 	1022.5994 	3067.7983 	937.3829 	: 	: 
F08,FRE_GUT,TOTAL,EUR_T,EU,BG	1679.171 	658.0181 e	1094.1398 	606.576 	1022.5994 	: 	1022.5994 	0 	3067.7983 	1022.5994 	3067.7983 	937.3829 	: 	: 
F08,FRE_GUT,TOTAL,EUR_T,TOTAL,BG	1679.171 	658.0181 e	1094.1398 	606.576 	1022.5994 	: 	1022.5994 	0 	3067.7983 	1022.5994 	3067.7983 	937.3829 	: 	: 
F08,FRE_GUT,TOTAL,TPW,BG,BG	0.718 	1.4489 e	0.491 	4.1 	0.1 	: 	0.9 	0.7 	1 	0.2 	1 	1.2 	: 	: 
F08,FRE_GUT,TOTAL,TPW,EU,BG	0.718 	1.4489 e	0.491 	4.1 	0.1 	: 	0.9 	0.7 	1 	0.2 	1 	1.2 	: 	: 
F08,FRE_GUT,TOTAL,TPW,TOTAL,BG	0.718 	1.4489 e	0.491 	4.1 	0.1 	: 	0.9 	0.7 	1 	0.2 	1 	1.2 	: 	: 
F08,FRE_NSP,HCN,EUR,BG,BG	: 	93836.1492 e	35579.4652 	33120.9728 	84005.5214 	36028.325 	29607.8981 	25410.3184 	58349.5228 	21473.0554 	24757.1325 	9585.8473 	: 	: 
F08,FRE_NSP,HCN,EUR,EU,BG	: 	93836.1492 e	35579.4652 	33120.9728 	84005.5214 	36028.325 	29607.8981 	25410.3184 	58349.5228 	21473.0554 	24757.1325 	9585.8473 	: 	: 
F08,FRE_NSP,HCN,EUR,TOTAL,BG	: 	93836.1492 e	35579.4652 	33120.9728 	84005.5214 	36028.325 	29607.8981 	25410.3184 	58349.5228 	21473.0554 	24757.1325 	9585.8473 	: 	: 
F08,FRE_NSP,HCN,EUR_T,BG,BG	: 	2111.8096 e	1870.836 	1346.381 	782.9033 	896.8963 	783.2777 	751.7846 	835.953 	613.5159 	868.6713 	378.8872 	: 	: 
F08,FRE_NSP,HCN,EUR_T,EU,BG	: 	2111.8096 e	1870.836 	1346.381 	782.9033 	896.8963 	783.2777 	751.7846 	835.953 	613.5159 	868.6713 	378.8872 	: 	: 
F08,FRE_NSP,HCN,EUR_T,TOTAL,BG	: 	2111.8096 e	1870.836 	1346.381 	782.9033 	896.8963 	783.2777 	751.7846 	835.953 	613.5159 	868.6713 	378.8872 	: 	: 
F08,FRE_NSP,HCN,TPW,BG,BG	: 	44.434 e	19.018 	24.6 	107.3 	40.17 	37.8 	33.8 	69.8 	35 	28.5 	25.3 	: 	: 
F08,FRE_NSP,HCN,TPW,EU,BG	: 	44.434 e	19.018 	24.6 	107.3 	40.17 	37.8 	33.8 	69.8 	35 	28.5 	25.3 	: 	: 
F08,FRE_NSP,HCN,TPW,TOTAL,BG	: 	44.434 e	19.018 	24.6 	107.3 	40.17 	37.8 	33.8 	69.8 	35 	28.5 	25.3 	: 	: 
F08,FRE_NSP,TOTAL,EUR,BG,BG	: 	93836.1492 e	35579.4652 	33120.9728 	84005.5214 	36028.325 	29607.8981 	25410.3184 	58349.5228 	21473.0554 	24757.1325 	9585.8473 	: 	: 
F08,FRE_NSP,TOTAL,EUR,EU,BG	: 	93836.1492 e	35579.4652 	33120.9728 	84005.5214 	36028.325 	29607.8981 	25410.3184 	58349.5228 	21473.0554 	24757.1325 	9585.8473 	: 	: 
F08,FRE_NSP,TOTAL,EUR,TOTAL,BG	: 	93836.1492 e	35579.4652 	33120.9728 	84005.5214 	36028.325 	29607.8981 	25410.3184 	58349.5228 	21473.0554 	24757.1325 	9585.8473 	: 	: 
F08,FRE_NSP,TOTAL,EUR_T,BG,BG	: 	2111.8096 e	1870.836 	1346.381 	782.9033 	896.8963 	783.2777 	751.7846 	835.953 	613.5159 	868.6713 	378.8872 	: 	: 
F08,FRE_NSP,TOTAL,EUR_T,EU,BG	: 	2111.8096 e	1870.836 	1346.381 	782.9033 	896.8963 	783.2777 	751.7846 	835.953 	613.5159 	868.6713 	378.8872 	: 	: 
F08,FRE_NSP,TOTAL,EUR_T,TOTAL,BG	: 	2111.8096 e	1870.836 	1346.381 	782.9033 	896.8963 	783.2777 	751.7846 	835.953 	613.5159 	868.6713 	378.8872 	: 	: 
F08,FRE_NSP,TOTAL,TPW,BG,BG	: 	44.434 e	19.018 	24.6 	107.3 	40.17 	37.8 	33.8 	69.8 	35 	28.5 	25.3 	: 	: 
F08,FRE_NSP,TOTAL,TPW,EU,BG	: 	44.434 e	19.018 	24.6 	107.3 	40.17 	37.8 	33.8 	69.8 	35 	28.5 	25.3 	: 	: 
F08,FRE_NSP,TOTAL,TPW,TOTAL,BG	: 	44.434 e	19.018 	24.6 	107.3 	40.17 	37.8 	33.8 	69.8 	35 	28.5 	25.3 	: 	: 
F08,FRE_OTH,HCN,EUR,BG,BG	: 	: 	: 	: 	433.5822 	: 	153.3899 	204.5199 	4831.7825 	332.8561 	4614.48 	1560.4868 	: 	: 
F08,FRE_OTH,HCN,EUR,EU,BG	: 	: 	: 	: 	433.5822 	: 	153.3899 	204.5199 	4831.7825 	332.8561 	4614.48 	1560.4868 	: 	: 
F08,FRE_OTH,HCN,EUR,TOTAL,BG	: 	: 	: 	: 	433.5822 	: 	153.3899 	204.5199 	4831.7825 	332.8561 	4614.48 	1560.4868 	: 	: 
F08,FRE_OTH,HCN,EUR_T,BG,BG	: 	: 	: 	: 	541.9777 	: 	511.2997 	511.2997 	1150.4244 	1109.5204 	2428.6737 	2229.2668 	: 	: 
F08,FRE_OTH,HCN,EUR_T,EU,BG	: 	: 	: 	: 	541.9777 	: 	511.2997 	511.2997 	1150.4244 	1109.5204 	2428.6737 	2229.2668 	: 	: 
F08,FRE_OTH,HCN,EUR_T,TOTAL,BG	: 	: 	: 	: 	541.9777 	: 	511.2997 	511.2997 	1150.4244 	1109.5204 	2428.6737 	2229.2668 	: 	: 
F08,FRE_OTH,HCN,TPW,BG,BG	: 	: 	: 	: 	0.8 	: 	0.3 	0.4 	4.2 	0.3 	1.9 	0.7 	: 	: 
F08,FRE_OTH,HCN,TPW,EU,BG	: 	: 	: 	: 	0.8 	: 	0.3 	0.4 	4.2 	0.3 	1.9 	0.7 	: 	: 
F08,FRE_OTH,HCN,TPW,TOTAL,BG	: 	: 	: 	: 	0.8 	: 	0.3 	0.4 	4.2 	0.3 	1.9 	0.7 	: 	: 
F08,FRE_OTH,TOTAL,EUR,BG,BG	: 	: 	: 	: 	433.5822 	: 	153.3899 	204.5199 	4831.7825 	332.8561 	4614.48 	1560.4868 	: 	: 
F08,FRE_OTH,TOTAL,EUR,EU,BG	: 	: 	: 	: 	433.5822 	: 	153.3899 	204.5199 	4831.7825 	332.8561 	4614.48 	1560.4868 	: 	: 
F08,FRE_OTH,TOTAL,EUR,TOTAL,BG	: 	: 	: 	: 	433.5822 	: 	153.3899 	204.5199 	4831.7825 	332.8561 	4614.48 	1560.4868 	: 	: 
F08,FRE_OTH,TOTAL,EUR_T,BG,BG	: 	: 	: 	: 	541.9777 	: 	511.2997 	511.2997 	1150.4244 	1109.5204 	2428.6737 	2229.2668 	: 	: 
F08,FRE_OTH,TOTAL,EUR_T,EU,BG	: 	: 	: 	: 	541.9777 	: 	511.2997 	511.2997 	1150.4244 	1109.5204 	2428.6737 	2229.2668 	: 	: 
F08,FRE_OTH,TOTAL,EUR_T,TOTAL,BG	: 	: 	: 	: 	541.9777 	: 	511.2997 	511.2997 	1150.4244 	1109.5204 	2428.6737 	2229.2668 	: 	: 
F08,FRE_OTH,TOTAL,TPW,BG,BG	: 	: 	: 	: 	0.8 	: 	0.3 	0.4 	4.2 	0.3 	1.9 	0.7 	: 	: 
F08,FRE_OTH,TOTAL,TPW,EU,BG	: 	: 	: 	: 	0.8 	: 	0.3 	0.4 	4.2 	0.3 	1.9 	0.7 	: 	: 
F08,FRE_OTH,TOTAL,TPW,TOTAL,BG	: 	: 	: 	: 	0.8 	: 	0.3 	0.4 	4.2 	0.3 	1.9 	0.7 	: 	: 
F08,FRE_TAL,HCN,EUR,BG,BG	: 	: 	: 	: 	: 	: 	: 	: 	25.565 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,EUR,EU,BG	: 	: 	: 	: 	: 	: 	: 	: 	25.565 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,EUR,TOTAL,BG	: 	: 	: 	: 	: 	: 	: 	: 	25.565 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,EUR_T,BG,BG	: 	: 	: 	: 	: 	: 	: 	: 	255.6499 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,EUR_T,EU,BG	: 	: 	: 	: 	: 	: 	: 	: 	255.6499 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,EUR_T,TOTAL,BG	: 	: 	: 	: 	: 	: 	: 	: 	255.6499 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,TPW,BG,BG	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,TPW,EU,BG	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 
F08,FRE_TAL,HCN,TPW,TOTAL,BG	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,EUR,BG,BG	: 	: 	: 	: 	: 	: 	: 	: 	25.565 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,EUR,EU,BG	: 	: 	: 	: 	: 	: 	: 	: 	25.565 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,EUR,TOTAL,BG	: 	: 	: 	: 	: 	: 	: 	: 	25.565 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,EUR_T,BG,BG	: 	: 	: 	: 	: 	: 	: 	: 	255.6499 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,EUR_T,EU,BG	: 	: 	: 	: 	: 	: 	: 	: 	255.6499 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,EUR_T,TOTAL,BG	: 	: 	: 	: 	: 	: 	: 	: 	255.6499 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,TPW,BG,BG	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,TPW,EU,BG	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 
F08,FRE_TAL,TOTAL,TPW,TOTAL,BG	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 
F08,FRE_WHL,HCN,EUR,BG,BG	7947104.394 	8478488.5195 e	7910701.3449 	4505447.3328 	4532641.8314 	4706918.2983 	5030728.8781 	3425408.862 	2197882.4195 	3104270.7625 	3100946.83 	2736964.9247 	1697652.9181 	2123932.4061 
F08,FRE_WHL,HCN,EUR,EU,BG	7947104.394 	8478488.5195 e	7910701.3449 	4505447.3328 	4532641.8314 	4706918.2983 	5030728.8781 	3425408.862 	2197882.4195 	3104270.7625 	3100946.83 	2736964.9247 	1697652.9181 	2512622.0342 
F08,FRE_WHL,HCN,EUR,TOTAL,BG	7947104.394 	8478488.5195 e	7910701.3449 	4505447.3328 	4532641.8314 	4706918.2983 	5030728.8781 	3425408.862 	2197882.4195 	3104270.7625 	3100946.83 	2736964.9247 	1697652.9181 	2123932.4061 
F08,FRE_WHL,HCN,EUR_T,BG,BG	930.006 	1002.0719 e	926.0047 	516.822 	535.976 	495.8606 	620.3501 	384.5533 	229.3666 	422.0167 	407.0392 	350.7985 	386.8501 	623.2196 
F08,FRE_WHL,HCN,EUR_T,EU,BG	930.006 	1002.0719 e	926.0047 	516.822 	535.976 	495.8606 	620.3501 	384.5533 	229.3666 	422.0167 	407.0392 	350.7985 	386.8501 	737.2717 
F08,FRE_WHL,HCN,EUR_T,TOTAL,BG	930.006 	1002.0719 e	926.0047 	516.822 	535.976 	495.8606 	620.3501 	384.5533 	229.3666 	422.0167 	407.0392 	350.7985 	386.8501 	623.2196 
F08,FRE_WHL,HCN,TPW,BG,BG	8545.2186 	8460.9583 e	8542.8307 	8717.6 	8456.8 	9492.422 	8109.5 	8907.5 	9582.4 	7355.8 	7618.3 	7802.1 	4388.4 	3408 
F08,FRE_WHL,HCN,TPW,EU,BG	8545.2186 	8460.9583 e	8542.8307 	8717.6 	8456.8 	9492.422 	8109.5 	8907.5 	9582.4 	7355.8 	7618.3 	7802.1 	4388.4 	3408 
F08,FRE_WHL,HCN,TPW,TOTAL,BG	8545.2186 	8460.9583 e	8542.8307 	8717.6 	8456.8 	9492.422 	8109.5 	8907.5 	9582.4 	7355.8 	7618.3 	7802.1 	4388.4 	3408 
F08,FRE_WHL,TOTAL,EUR,BG,BG	7947104.394 	8478488.5195 e	7910701.3449 	4505447.3328 	4532641.8314 	4706918.2983 	5030728.8781 	3425408.862 	2197882.4195 	3104270.7625 	3100946.83 	2736964.9247 	1697652.9181 	2512622.0342 
F08,FRE_WHL,TOTAL,EUR,EU,BG	7947104.394 	8478488.5195 e	7910701.3449 	4505447.3328 	4532641.8314 	4706918.2983 	5030728.8781 	3425408.862 	2197882.4195 	3104270.7625 	3100946.83 	2736964.9247 	1697652.9181 	2512622.0342 
F08,FRE_WHL,TOTAL,EUR,TOTAL,BG	7947104.394 	8478488.5195 e	7910701.3449 	4505447.3328 	4532641.8314 	4706918.2983 	5030728.8781 	3425408.862 	2197882.4195 	3104270.7625 	3100946.83 	2736964.9247 	1697652.9181 	2512622.0342 
F08,FRE_WHL,TOTAL,EUR_T,BG,BG	930.006 	1002.0719 e	926.0047 	516.822 	535.976 	495.8606 	620.3501 	384.5533 	229.3666 	422.0167 	407.0392 	350.7985 	386.8501 	737.2717 
F08,FRE_WHL,TOTAL,EUR_T,EU,BG	930.006 	1002.0719 e	926.0047 	516.822 	535.976 	495.8606 	620.3501 	384.5533 	229.3666 	422.0167 	407.0392 	350.7985 	386.8501 	737.2717 
F08,FRE_WHL,TOTAL,EUR_T,TOTAL,BG	930.006 	1002.0719 e	926.0047 	516.822 	535.976 	495.8606 	620.3501 	384.5533 	229.3666 	422.0167 	407.0392 	350.7985 	386.8501 	737.2717 
F08,FRE_WHL,TOTAL,TPW,BG,BG	8545.2186 	8460.9583 e	8542.8307 	8717.6 	8456.8 	9492.422 	8109.5 	8907.5 	9582.4 	7355.8 	7618.3 	7802.1 	4388.4 	3408 
F08,FRE_WHL,TOTAL,TPW,EU,BG	8545.2186 	8460.9583 e	8542.8307 	8717.6 	8456.8 	9492.422 	8109.5 	8907.5 	9582.4 	7355.8 	7618.3 	7802.1 	4388.4 	3408 
F08,FRE_WHL,TOTAL,TPW,TOTAL,BG	8545.2186 	8460.9583 e	8542.8307 	8717.6 	8456.8 	9492.422 	8109.5 	8907.5 	9582.4 	7355.8 	7618.3 	7802.1 	4388.4 	3408 
F08,FRO,HCN,EUR,BG,BG	: 	: 	313.938 	1533.8992 	544.0229 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,EUR,EU,BG	: 	: 	313.938 	1533.8992 	544.0229 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,EUR,TOTAL,BG	: 	: 	313.938 	1533.8992 	544.0229 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,EUR_T,BG,BG	: 	: 	5112.9972 	5112.9972 	5440.2291 	5624.297 	: 	383.4748 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,EUR_T,EU,BG	: 	: 	5112.9972 	5112.9972 	5440.2291 	5624.297 	: 	383.4748 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,EUR_T,TOTAL,BG	: 	: 	5112.9972 	5112.9972 	5440.2291 	5624.297 	: 	383.4748 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,TPW,BG,BG	: 	: 	0.0614 	0.3 	0.1 	0.09 	0.3 	1.6 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,TPW,EU,BG	: 	: 	0.0614 	0.3 	0.1 	0.09 	0.3 	1.6 	: 	: 	: 	: 	: 	: 
F08,FRO,HCN,TPW,TOTAL,BG	: 	: 	0.0614 	0.3 	0.1 	0.09 	0.3 	1.6 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR,BG,BG	: 	: 	313.938 	1533.8992 	544.0229 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR,EU,BG	: 	: 	313.938 	1533.8992 	544.0229 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR,TOTAL,BG	: 	: 	313.938 	1533.8992 	544.0229 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR_T,BG,BG	: 	: 	5112.9972 	5112.9972 	5440.2291 	5624.297 	: 	383.4748 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR_T,EU,BG	: 	: 	5112.9972 	5112.9972 	5440.2291 	5624.297 	: 	383.4748 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR_T,TOTAL,BG	: 	: 	5112.9972 	5112.9972 	5440.2291 	5624.297 	: 	383.4748 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,TPW,BG,BG	: 	: 	0.0614 	0.3 	0.1 	0.09 	0.3 	1.6 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,TPW,EU,BG	: 	: 	0.0614 	0.3 	0.1 	0.09 	0.3 	1.6 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,TPW,TOTAL,BG	: 	: 	0.0614 	0.3 	0.1 	0.09 	0.3 	1.6 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR,BG,BG	: 	: 	313.938 	0 	: 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR,EU,BG	: 	: 	313.938 	0 	: 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR,TOTAL,BG	: 	: 	313.938 	0 	: 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR_T,BG,BG	: 	: 	5112.9972 	: 	: 	5624.297 	: 	409.0398 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR_T,EU,BG	: 	: 	5112.9972 	: 	: 	5624.297 	: 	409.0398 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR_T,TOTAL,BG	: 	: 	5112.9972 	: 	: 	5624.297 	: 	409.0398 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,TPW,BG,BG	: 	: 	0.0614 	0 	: 	0.09 	: 	1.5 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,TPW,EU,BG	: 	: 	0.0614 	0 	: 	0.09 	: 	1.5 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,TPW,TOTAL,BG	: 	: 	0.0614 	0 	: 	0.09 	: 	1.5 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR,BG,BG	: 	: 	313.938 	0 	: 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR,EU,BG	: 	: 	313.938 	0 	: 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR,TOTAL,BG	: 	: 	313.938 	0 	: 	506.1867 	: 	613.5597 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR_T,BG,BG	: 	: 	5112.9972 	: 	: 	5624.297 	: 	409.0398 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR_T,EU,BG	: 	: 	5112.9972 	: 	: 	5624.297 	: 	409.0398 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR_T,TOTAL,BG	: 	: 	5112.9972 	: 	: 	5624.297 	: 	409.0398 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,TPW,BG,BG	: 	: 	0.0614 	0 	: 	0.09 	: 	1.5 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,TPW,EU,BG	: 	: 	0.0614 	0 	: 	0.09 	: 	1.5 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,TPW,TOTAL,BG	: 	: 	0.0614 	0 	: 	0.09 	: 	1.5 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR,BG,BG	: 	: 	: 	1533.8992 	544.0229 	: 	: 	0 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR,EU,BG	: 	: 	: 	1533.8992 	544.0229 	: 	: 	0 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR,TOTAL,BG	: 	: 	: 	1533.8992 	544.0229 	: 	: 	0 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR_T,BG,BG	: 	: 	: 	5112.9972 	5440.2291 	: 	: 	0 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR_T,EU,BG	: 	: 	: 	5112.9972 	5440.2291 	: 	: 	0 	: 	: 	: 	: 	: 	: 
